t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.862445
50,0.849536
51,0.845955
52,0.812849
53,0.820114
54,0.822539
55,0.803583
56,0.844344
57,0.849011
58,0.861208
59,0.848280
60,0.833658
61,0.836955
62,0.836520
63,0.828335
64,0.838287
65,0.807937
66,0.815124
67,0.818336
68,0.845662
69,0.862305
70,0.885329
71,0.881908
72,0.874973
73,0.821177
74,0.797251
75,0.752294
76,0.757165
77,0.756827
78,0.741679
79,0.722766
80,0.737556
81,0.703752
82,0.632539
83,0.753883
84,0.784564
85,0.834177
86,0.816369
87,0.788794
88,0.635650
89,0.569239
90,0.577221
91,0.585880
92,0.519875
93,0.532090
94,0.267364
95,0.278174
96,0.259849
97,0.119384
98,0.076423
99,0.772489
100,0.758373
101,0.694966
102,0.692487
103,0.719764
104,0.747091
105,0.745250
106,0.753879
107,0.752089
108,0.752487
109,0.759454
110,0.748501
111,0.731206
112,0.730334
113,0.723884
114,0.732786
115,0.720241
116,0.731250
117,0.746598
118,0.720166
119,0.701550
120,0.642943
121,0.686072
122,0.657972
123,0.584033
124,0.602198
125,0.591640
126,0.610961
127,0.612495
128,0.600955
129,0.584906
130,0.658209
131,0.723603
132,0.741591
133,0.732897
134,0.732396
135,0.754885
136,0.799708
137,0.702735
138,0.675055
139,0.579305
140,0.424064
141,0.378994
142,0.418939
143,0.432857
144,0.454494
145,0.463674
146,0.481670
147,0.519748
148,0.509865
149,0.660034
150,0.694673
151,0.780374
152,0.776961
153,0.811027
154,0.765256
155,0.727653
156,0.745044
157,0.757658
158,0.749929
159,0.769006
160,0.781049
161,0.755647
162,0.766185
163,0.775341
164,0.825809
165,0.846279
166,0.823482
167,0.837750
168,0.861160
169,0.859097
170,0.852361
171,0.852110
172,0.887370
173,0.917316
174,0.924596
175,0.910449
176,0.906875
177,0.909318
178,0.903273
179,0.913682
180,0.914867
181,0.882687
182,0.838421
183,0.838383
184,0.868986
185,0.885430
186,0.930210
187,0.910155
188,0.913998
189,0.932357
190,0.917342
191,0.879946
192,0.848696
193,0.843816
194,0.832593
195,0.816537
196,0.783822
197,0.766220
198,0.789040
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,1.000000
204,1.000000
205,1.000000
206,1.000000
207,1.000000
208,1.000000
209,1.000000
210,1.000000
211,1.000000
212,1.000000
213,1.000000
214,1.000000
