metric,value
dist_std_base,0.31732913851737976
dist_std_reg0,0.31732916831970215
dist_std_reg1,0.31732913851737976
rel_pre_mean,0.2240370661020279
rel_pre_std,0.6906145215034485
rel_post_mean,0.1181928887963295
rel_post_std,0.5345573425292969
retained_high_mean,0.10267601907253265
retained_low_mean,0.8696916699409485
retained_gap,0.7670156508684158
pre_correct_rate,0.3253990478857463
post_correct_rate,0.66125
directional_align_overall,0.4603918941550829
switch_window,400
switch_pre_correct_rate,0.54
switch_post_correct_rate,0.1025
switch_band_correct_rate,0.32125
switch_margin_pre,0.07307106256484985
switch_margin_post,-0.5803821086883545
switch_margin_pre_signed,0.07307106256484985
switch_margin_post_signed,-0.5803821086883545
switch_margin_pre_abs,0.07307106256484985
switch_margin_post_abs,0.5803821086883545
corr_lambda_regime,0.08176745919844147
corr_gate_regime,-0.08176745919844147
corr_retained_regime,-0.08176746974928231
auc_switch_lambda,0.40393750583403343
auc_switch_gate,0.40393750583403343
auc_switch_rel,0.40393750583403343
retained_gap_switch,0.2667430192232132
retained_gap_switch_signed,0.2667430192232132
retained_gap_switch_abs,0.2667430192232132
peak_delay_lambda,320.0
peak_delay_gate,320.0
peak_delay_rel,320.0
peak_delay_min,320.0
corr_time_lambda_switch,0.23704721575103854
corr_time_gate_switch,-0.23704721575103857
corr_time_retained_switch,-0.23704722163974185
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,False
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
