t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.905735
40,0.870359
41,0.860574
42,0.853479
43,0.811361
44,0.820401
45,0.812577
46,0.792760
47,0.809033
48,0.797212
49,0.811251
50,0.803838
51,0.826300
52,0.837314
53,0.842930
54,0.853238
55,0.858518
56,0.871788
57,0.868502
58,0.833152
59,0.808637
60,0.808334
61,0.816273
62,0.790318
63,0.776463
64,0.758711
65,0.758204
66,0.741231
67,0.732234
68,0.734249
69,0.737006
70,0.700194
71,0.714931
72,0.683067
73,0.664525
74,0.614378
75,0.608711
76,0.551336
77,0.533763
78,0.518559
79,0.520413
80,0.537545
81,0.525292
82,0.385768
83,0.402606
84,0.446449
85,0.441616
86,0.466025
87,0.485475
88,0.504734
89,0.508556
90,0.524441
91,0.561645
92,0.585582
93,0.621635
94,0.636483
95,0.520943
96,0.525364
97,0.539115
98,0.580907
99,0.627246
100,0.625404
101,0.592308
102,0.569678
103,0.563241
104,0.570789
105,0.592802
106,0.598416
107,0.612636
108,0.623954
109,0.665030
110,0.711879
111,0.736380
112,0.745208
113,0.805804
114,0.867486
115,0.905220
116,0.926443
117,0.922807
118,0.917610
119,0.916113
120,0.938493
121,0.915124
122,0.919331
123,0.923933
124,0.916601
125,0.886308
126,0.910431
127,0.875905
128,0.869414
129,0.838500
130,0.840889
131,0.768151
132,0.763016
133,0.768229
134,0.732600
135,0.848889
136,0.804776
137,0.793965
138,0.785418
139,0.897623
140,0.923851
141,0.955371
142,1.000000
143,0.914848
144,0.959351
145,0.948402
146,0.963106
147,0.970162
148,0.944185
149,0.949143
150,0.922263
151,0.915487
152,0.895425
153,0.892946
154,0.873661
155,0.861460
156,0.854018
157,0.830819
158,0.815094
159,0.802905
160,0.834045
161,0.858314
162,0.909207
163,0.933315
164,0.924005
165,0.924542
166,0.929551
167,0.936010
168,0.930668
169,0.897415
170,0.879702
171,0.932601
172,0.930416
173,0.929109
174,0.914598
175,0.953098
176,0.982129
177,0.963157
178,0.953409
179,0.972731
180,0.989992
181,0.968936
182,0.973578
183,0.973328
184,1.000000
185,1.000000
186,1.000000
187,1.000000
188,1.000000
189,1.000000
190,1.000000
191,1.000000
192,1.000000
193,1.000000
194,1.000000
195,1.000000
196,1.000000
197,1.000000
198,1.000000
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,1.000000
204,1.000000
205,1.000000
206,1.000000
207,1.000000
208,1.000000
209,1.000000
210,1.000000
211,1.000000
212,1.000000
213,0.998094
214,0.995328
