metric,value
dist_std_base,0.31732913851737976
dist_std_reg0,0.31732916831970215
dist_std_reg1,0.31732913851737976
rel_pre_mean,0.3337680697441101
rel_pre_std,0.5695106983184814
rel_post_mean,-0.045077718794345856
rel_post_std,0.6585443615913391
retained_high_mean,0.10267601162195206
retained_low_mean,0.8696915507316589
retained_gap,0.7670155391097069
pre_correct_rate,0.22990758891066929
post_correct_rate,0.5191666666666667
directional_align_overall,0.3461731703232289
switch_window,200
switch_pre_correct_rate,0.005
switch_post_correct_rate,0.325
switch_band_correct_rate,0.165
switch_margin_pre,-0.7375051379203796
switch_margin_post,-0.2532629370689392
switch_margin_pre_signed,-0.7375051379203796
switch_margin_post_signed,-0.2532629370689392
switch_margin_pre_abs,0.7375051379203796
switch_margin_post_abs,0.2532629370689392
corr_lambda_regime,0.29266848226995157
corr_gate_regime,-0.29266848226995157
corr_retained_regime,-0.29266848435183385
auc_switch_lambda,0.33061309857182863
auc_switch_gate,0.33061309857182863
auc_switch_rel,0.33061309857182863
retained_gap_switch,0.5209437012672424
retained_gap_switch_signed,0.5209437012672424
retained_gap_switch_abs,0.5209437012672424
peak_delay_lambda,0.0
peak_delay_gate,0.0
peak_delay_rel,0.0
peak_delay_min,0.0
corr_time_lambda_switch,0.4593186071934413
corr_time_gate_switch,-0.4593186071934413
corr_time_retained_switch,-0.459318611720353
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,100.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,True
retained_gap_switch_pass,True
switch_band_pass,False
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
