t,retained_ratio
0,nan
1,nan
2,nan
3,nan
4,nan
5,nan
6,nan
7,nan
8,nan
9,nan
10,nan
11,nan
12,nan
13,nan
14,nan
15,nan
16,nan
17,nan
18,nan
19,nan
20,nan
21,nan
22,nan
23,nan
24,nan
25,nan
26,nan
27,nan
28,nan
29,nan
30,nan
31,nan
32,nan
33,nan
34,nan
35,nan
36,nan
37,nan
38,nan
39,nan
40,nan
41,nan
42,nan
43,nan
44,nan
45,nan
46,nan
47,nan
48,nan
49,0.902144
50,0.902678
51,0.916266
52,0.926685
53,0.813696
54,0.826398
55,0.822650
56,0.840186
57,0.838901
58,0.842817
59,0.855486
60,0.885135
61,0.889362
62,0.924249
63,0.911150
64,0.883300
65,0.857968
66,0.831589
67,0.804781
68,0.802450
69,0.783740
70,0.785769
71,0.821374
72,0.844566
73,0.871514
74,0.879977
75,0.928338
76,0.965580
77,0.981241
78,0.977395
79,0.980355
80,0.987773
81,0.989680
82,0.991722
83,0.984075
84,0.999002
85,1.000000
86,1.000000
87,1.000000
88,1.000000
89,1.000000
90,1.000000
91,1.000000
92,1.000000
93,1.000000
94,1.000000
95,1.000000
96,1.000000
97,1.000000
98,1.000000
99,1.000000
100,0.994531
101,1.000000
102,1.000000
103,1.000000
104,1.000000
105,1.000000
106,1.000000
107,1.000000
108,1.000000
109,1.000000
110,1.000000
111,1.000000
112,1.000000
113,1.000000
114,1.000000
115,1.000000
116,1.000000
117,1.000000
118,1.000000
119,1.000000
120,1.000000
121,1.000000
122,1.000000
123,1.000000
124,1.000000
125,1.000000
126,1.000000
127,1.000000
128,1.000000
129,1.000000
130,1.000000
131,0.992891
132,0.977157
133,0.964892
134,0.941892
135,0.961429
136,0.988968
137,1.000000
138,1.000000
139,1.000000
140,1.000000
141,1.000000
142,1.000000
143,1.000000
144,1.000000
145,1.000000
146,1.000000
147,1.000000
148,1.000000
149,1.000000
150,1.000000
151,1.000000
152,1.000000
153,1.000000
154,1.000000
155,1.000000
156,1.000000
157,1.000000
158,1.000000
159,1.000000
160,1.000000
161,1.000000
162,1.000000
163,1.000000
164,1.000000
165,1.000000
166,1.000000
167,1.000000
168,1.000000
169,1.000000
170,1.000000
171,1.000000
172,1.000000
173,1.000000
174,1.000000
175,1.000000
176,1.000000
177,1.000000
178,1.000000
179,1.000000
180,1.000000
181,1.000000
182,1.000000
183,1.000000
184,1.000000
185,1.000000
186,1.000000
187,1.000000
188,1.000000
189,1.000000
190,0.992234
191,0.975760
192,0.977906
193,0.979489
194,0.970511
195,0.985260
196,0.973931
197,0.973478
198,0.995682
199,0.995722
200,0.983416
201,0.981665
202,0.995883
203,0.998111
204,0.994983
205,0.984282
206,1.000000
207,1.000000
208,1.000000
209,1.000000
210,1.000000
211,0.983064
212,0.944069
213,0.940710
214,0.944949
215,0.957277
216,0.977998
217,0.979653
218,0.973992
219,0.966541
220,0.933523
221,0.907688
222,0.889557
223,0.895982
224,0.902666
225,0.904690
226,0.893916
227,0.892010
228,0.891391
229,0.917692
230,0.941815
231,0.933762
232,0.919053
233,0.895570
234,0.914448
235,0.934936
236,0.946867
237,0.953379
238,0.952736
239,0.934147
240,0.982335
241,0.998389
242,1.000000
243,1.000000
244,1.000000
245,1.000000
246,1.000000
247,1.000000
248,1.000000
249,1.000000
250,1.000000
251,1.000000
252,1.000000
253,0.999073
254,1.000000
255,1.000000
256,1.000000
257,1.000000
258,0.991582
259,0.989677
260,0.981794
261,1.000000
262,1.000000
263,1.000000
264,1.000000
265,1.000000
266,1.000000
267,1.000000
268,1.000000
