t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.871836
30,0.833664
31,0.844850
32,0.851874
33,0.808643
34,0.840710
35,0.843799
36,0.849969
37,0.851538
38,0.801387
39,0.801439
40,0.795802
41,0.834151
42,0.805957
43,0.792092
44,0.796127
45,0.815238
46,0.812590
47,0.817267
48,0.813065
49,0.809706
50,0.802141
51,0.826674
52,0.763182
53,0.748944
54,0.702253
55,0.708263
56,0.652799
57,0.639697
58,0.639076
59,0.640931
60,0.646559
61,0.643647
62,0.532416
63,0.525130
64,0.459777
65,0.409393
66,0.408087
67,0.408190
68,0.478309
69,0.445058
70,0.419790
71,0.409000
72,0.373428
73,0.386898
74,0.390029
75,0.398459
76,0.385785
77,0.401736
78,0.428226
79,0.464505
80,0.502674
81,0.555105
82,0.504266
83,0.536713
84,0.556097
85,0.410198
86,0.454566
87,0.440443
88,0.487074
89,0.541079
90,0.585461
91,0.608206
92,0.618445
93,0.648816
94,0.683062
95,0.736213
96,0.775090
97,0.808387
98,0.817448
99,0.863437
100,0.908740
101,0.920764
102,0.924258
103,0.959767
104,0.978750
105,0.960200
106,0.961424
107,0.908820
108,0.899044
109,0.857319
110,0.857907
111,0.791953
112,0.769720
113,0.766034
114,0.733329
115,0.937044
116,0.889456
117,0.873999
118,0.876500
119,0.859555
120,0.865369
121,0.824366
122,0.831249
123,0.849064
124,0.843693
125,0.823126
126,0.808567
127,0.803719
128,0.789552
129,0.749161
130,0.780425
131,0.829764
132,0.867630
133,0.799727
134,0.825630
135,0.860949
136,0.890748
137,0.916181
138,0.903443
139,0.992229
140,0.966048
141,0.956673
142,0.965670
143,0.982019
144,1.000000
145,1.000000
146,1.000000
147,1.000000
148,1.000000
149,1.000000
150,0.986168
151,0.981454
152,0.973375
153,0.962625
154,0.961954
155,0.960041
156,0.983118
157,0.972694
158,0.958039
159,0.933581
160,0.928241
161,0.960664
162,0.994550
163,1.000000
164,0.980514
165,0.959444
166,0.929543
167,0.895288
168,0.912991
169,0.880065
170,0.887598
171,0.875863
172,0.866818
173,0.903275
174,0.893276
175,0.935622
176,0.949941
177,0.941175
178,0.952375
179,0.968680
180,0.989363
181,0.960814
182,0.933045
183,0.913832
184,0.955864
185,1.000000
186,1.000000
187,1.000000
188,1.000000
189,1.000000
190,1.000000
191,1.000000
192,1.000000
193,1.000000
194,1.000000
195,1.000000
196,1.000000
197,1.000000
198,1.000000
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,1.000000
204,1.000000
205,1.000000
206,1.000000
207,1.000000
208,0.972505
209,0.882990
210,0.876093
211,0.786689
212,0.646067
213,0.596453
214,0.603106
