t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.483258
50,0.512686
51,0.528975
52,0.454518
53,0.451390
54,0.475134
55,0.502652
56,0.499441
57,0.447304
58,0.431749
59,0.453037
60,0.486500
61,0.513974
62,0.464135
63,0.434912
64,0.441773
65,0.485124
66,0.483209
67,0.439872
68,0.447551
69,0.512798
70,0.553423
71,0.598430
72,0.598317
73,0.617887
74,0.640372
75,0.638983
76,0.640124
77,0.629252
78,0.659328
79,0.640376
80,0.637530
81,0.615755
82,0.595543
83,0.570059
84,0.539810
85,0.530635
86,0.481226
87,0.485787
88,0.478271
89,0.511362
90,0.489802
91,0.455903
92,0.423904
93,0.410330
94,0.411250
95,0.351033
96,0.413110
97,0.368913
98,0.292937
99,0.279854
100,0.230823
101,0.194829
102,0.183332
103,0.233821
104,0.283293
105,0.274884
106,0.283327
107,0.268023
108,0.318506
109,0.354807
110,0.336899
111,0.310896
112,0.338406
113,0.394140
114,0.421074
115,0.376449
116,0.412392
117,0.458692
118,0.517512
119,0.503275
120,0.391269
121,0.303101
122,0.347704
123,0.389067
124,0.330318
125,0.000000
126,0.052415
127,0.086863
128,0.110050
129,0.104329
130,0.119491
131,0.143146
132,0.177873
133,0.197009
134,0.201217
135,0.222107
136,0.246603
137,0.268791
138,0.283193
139,0.295062
140,0.308077
141,0.338124
142,0.379486
143,0.393076
144,0.393614
145,0.400746
146,0.422673
147,0.432471
148,0.434733
149,0.435636
150,0.445489
151,0.437946
152,0.433220
153,0.436071
154,0.433177
155,0.415176
156,0.414843
157,0.387743
158,0.374915
159,0.345070
160,0.340669
161,0.337461
162,0.332357
163,0.337415
164,0.340367
165,0.334695
166,0.324477
167,0.306763
168,0.281484
169,0.259165
170,0.193147
171,0.122337
172,0.105606
173,0.021264
174,0.000000
175,0.356865
176,0.790989
177,0.806386
178,0.818822
179,0.803766
180,0.812846
181,0.816397
182,0.832061
183,0.865228
184,0.860628
185,0.866888
186,0.865801
187,0.861020
188,0.856974
189,0.859873
190,0.845623
191,0.857807
192,0.871682
193,0.870822
194,0.885319
195,0.890786
196,0.903144
197,0.871918
198,0.854838
199,0.859734
200,0.852842
201,0.842621
202,0.833431
203,0.830144
204,0.832388
205,0.833816
206,0.860809
207,0.846529
208,0.858087
209,0.855830
210,0.824191
211,0.810455
212,0.819836
213,0.826798
214,0.856688
