metric,value
dist_std_base,0.31732916831970215
dist_std_reg0,0.31732916831970215
dist_std_reg1,0.31732916831970215
rel_pre_mean,0.2973884046077728
rel_pre_std,0.5594794154167175
rel_post_mean,0.009052197448909283
rel_post_std,0.6976003050804138
retained_high_mean,0.10267601907253265
retained_low_mean,0.8696916103363037
retained_gap,0.7670155912637711
pre_correct_rate,0.25147017642117053
post_correct_rate,0.55125
directional_align_overall,0.371964495059454
switch_window,100
switch_pre_correct_rate,0.0
switch_post_correct_rate,0.33
switch_band_correct_rate,0.165
switch_margin_pre,-0.7809737920761108
switch_margin_post,-0.39280009269714355
switch_margin_pre_signed,-0.7809737920761108
switch_margin_post_signed,-0.39280009269714355
switch_margin_pre_abs,0.7809737920761108
switch_margin_post_abs,0.39280009269714355
corr_lambda_regime,0.22274742151299642
corr_gate_regime,-0.22274742151299629
corr_retained_regime,-0.22274741782024632
auc_switch_lambda,0.3873239872117987
auc_switch_gate,0.3873239872117987
auc_switch_rel,0.3873239872117987
retained_gap_switch,0.6171676814556122
retained_gap_switch_signed,0.6171676814556122
retained_gap_switch_abs,0.6171676814556122
peak_delay_lambda,41.0
peak_delay_gate,41.0
peak_delay_rel,41.0
peak_delay_min,41.0
corr_time_lambda_switch,0.900952780410794
corr_time_gate_switch,-0.900952780410794
corr_time_retained_switch,-0.9009527880893814
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,50.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,True
retained_gap_switch_pass,True
switch_band_pass,False
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
