t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.797164
40,0.796771
41,0.795486
42,0.792533
43,0.793376
44,0.802114
45,0.795243
46,0.798205
47,0.787962
48,0.807709
49,0.791898
50,0.780385
51,0.768562
52,0.819846
53,0.838597
54,0.866078
55,0.885976
56,0.905205
57,0.945437
58,0.942948
59,0.922490
60,0.877799
61,0.839800
62,0.835875
63,0.830735
64,0.805555
65,0.762056
66,0.774068
67,0.766561
68,0.788288
69,0.787523
70,0.776822
71,0.770991
72,0.796451
73,0.791735
74,0.798473
75,0.744366
76,0.702221
77,0.659323
78,0.689590
79,0.703984
80,0.700718
81,0.696465
82,0.710625
83,0.721099
84,0.732785
85,0.707856
86,0.698293
87,0.687485
88,0.669374
89,0.626284
90,0.558724
91,0.526200
92,0.512580
93,0.452440
94,0.442541
95,0.349720
96,0.298957
97,0.278814
98,0.303618
99,0.225748
100,0.203158
101,0.139166
102,0.123461
103,0.106628
104,0.089846
105,0.012796
106,0.000000
107,0.014333
108,0.059064
109,0.073735
110,0.202231
111,0.320045
112,0.270900
113,0.252819
114,0.000000
115,0.087607
116,0.127030
117,0.107935
118,0.233574
119,0.306685
120,0.357133
121,0.363207
122,0.356370
123,0.413094
124,0.482791
125,0.516888
126,0.519782
127,0.543596
128,0.382612
129,0.298644
130,0.327188
131,0.344623
132,0.398993
133,0.424462
134,0.454348
135,0.449449
136,0.470274
137,0.485870
138,0.493243
139,0.883300
140,0.891606
141,0.876804
142,0.868530
143,0.856815
144,0.857874
145,0.880492
146,0.881564
147,0.874773
148,0.880758
149,0.883030
150,0.859267
151,0.853038
152,0.840467
153,0.840786
154,0.826566
155,0.792286
156,0.806062
157,0.805069
158,0.805211
159,0.855913
160,0.912405
161,0.917404
162,0.920384
163,0.980404
164,1.000000
165,1.000000
166,1.000000
167,1.000000
168,1.000000
169,1.000000
170,1.000000
171,1.000000
172,1.000000
173,1.000000
174,1.000000
175,1.000000
176,1.000000
177,1.000000
178,1.000000
179,1.000000
180,1.000000
181,1.000000
182,1.000000
183,1.000000
184,1.000000
185,1.000000
186,1.000000
187,1.000000
188,1.000000
189,1.000000
190,1.000000
191,1.000000
192,1.000000
193,1.000000
194,1.000000
195,1.000000
196,1.000000
197,1.000000
198,1.000000
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,0.998746
204,0.960191
205,0.922770
206,0.965605
207,1.000000
208,0.975820
209,0.971677
210,0.967881
211,0.993751
212,0.994615
213,0.970122
214,0.946371
