metric,value
dist_std_base,0.31732916831970215
dist_std_reg0,0.31732916831970215
dist_std_reg1,0.31732916831970215
rel_pre_mean,0.15383809804916382
rel_pre_std,0.7222794890403748
rel_post_mean,0.22264304757118225
rel_post_std,0.47228381037712097
retained_high_mean,0.10267601907253265
retained_low_mean,0.8696916103363037
retained_gap,0.7670155912637711
pre_correct_rate,0.374404928591431
post_correct_rate,0.7341666666666666
directional_align_overall,0.5190085412828672
switch_window,400
switch_pre_correct_rate,0.84
switch_post_correct_rate,0.565
switch_band_correct_rate,0.7025
switch_margin_pre,0.5009399652481079
switch_margin_post,-0.011476993560791016
switch_margin_pre_signed,0.5009399652481079
switch_margin_post_signed,-0.011476993560791016
switch_margin_pre_abs,0.5009399652481079
switch_margin_post_abs,0.011476993560791016
corr_lambda_regime,-0.05315365024779523
corr_gate_regime,0.053153650247795295
corr_retained_regime,0.05315363655302369
auc_switch_lambda,0.4715060557266872
auc_switch_gate,0.4715060557266872
auc_switch_rel,0.4715060557266872
retained_gap_switch,-0.2573585510253906
retained_gap_switch_signed,-0.2573585510253906
retained_gap_switch_abs,0.2573585510253906
peak_delay_lambda,311.0
peak_delay_gate,311.0
peak_delay_rel,311.0
peak_delay_min,311.0
corr_time_lambda_switch,-0.3835496588996882
corr_time_gate_switch,0.3835496588996881
corr_time_retained_switch,0.3835496470460072
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
