metric,value
dist_std_base,0.2925075888633728
dist_std_reg0,0.2925075888633728
dist_std_reg1,0.2925075888633728
rel_pre_mean,0.30751529335975647
rel_pre_std,0.6477526426315308
rel_post_mean,0.26241108775138855
rel_post_std,0.4760218858718872
retained_high_mean,0.24961522221565247
retained_low_mean,0.8919370770454407
retained_gap,0.6423218548297882
pre_correct_rate,0.25091523514502956
post_correct_rate,0.7429166666666667
directional_align_overall,0.4493362460090741
switch_window,400
switch_pre_correct_rate,0.695
switch_post_correct_rate,0.645
switch_band_correct_rate,0.67
switch_margin_pre,0.4038717746734619
switch_margin_post,0.13691680133342743
switch_margin_pre_signed,0.4038717746734619
switch_margin_post_signed,0.13691680133342743
switch_margin_pre_abs,0.4038717746734619
switch_margin_post_abs,0.13691680133342743
corr_lambda_regime,0.037821684128302356
corr_gate_regime,-0.037821684128302446
corr_retained_regime,-0.03782169199662737
auc_switch_lambda,0.4211730850464658
auc_switch_gate,0.4211730850464658
auc_switch_rel,0.4211730850464658
retained_gap_switch,-0.28434544801712036
retained_gap_switch_signed,-0.28434544801712036
retained_gap_switch_abs,0.28434544801712036
peak_delay_lambda,265.0
peak_delay_gate,265.0
peak_delay_rel,265.0
peak_delay_min,265.0
corr_time_lambda_switch,-0.10591713377678161
corr_time_gate_switch,0.1059171337767816
corr_time_retained_switch,0.1059171270776667
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
