metric,value
dist_std_base,0.31509703397750854
dist_std_reg0,0.31509703397750854
dist_std_reg1,0.31509703397750854
rel_pre_mean,0.24768629670143127
rel_pre_std,0.6702567934989929
rel_post_mean,0.12765935063362122
rel_post_std,0.5578849911689758
retained_high_mean,0.12124238908290863
retained_low_mean,0.8767779469490051
retained_gap,0.7555355578660965
pre_correct_rate,0.3176074136478517
post_correct_rate,0.64
directional_align_overall,0.447408152994464
switch_window,400
switch_pre_correct_rate,0.8
switch_post_correct_rate,0.425
switch_band_correct_rate,0.6125
switch_margin_pre,0.557635486125946
switch_margin_post,-0.13140815496444702
switch_margin_pre_signed,0.557635486125946
switch_margin_post_signed,-0.13140815496444702
switch_margin_pre_abs,0.557635486125946
switch_margin_post_abs,0.13140815496444702
corr_lambda_regime,0.09340645847550896
corr_gate_regime,-0.09340645847550894
corr_retained_regime,-0.09340646594132744
auc_switch_lambda,0.40424237105681926
auc_switch_gate,0.40424237105681926
auc_switch_rel,0.40424237105681926
retained_gap_switch,-0.22410935163497925
retained_gap_switch_signed,-0.22410935163497925
retained_gap_switch_abs,0.22410935163497925
peak_delay_lambda,330.0
peak_delay_gate,330.0
peak_delay_rel,330.0
peak_delay_min,330.0
corr_time_lambda_switch,0.09754795225911132
corr_time_gate_switch,-0.09754795225911132
corr_time_retained_switch,-0.09754795129048618
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
