t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.694673
50,0.780374
51,0.776961
52,0.811027
53,0.765256
54,0.727653
55,0.745044
56,0.757658
57,0.749929
58,0.769006
59,0.781049
60,0.755647
61,0.766185
62,0.775341
63,0.825809
64,0.846279
65,0.823482
66,0.837750
67,0.861160
68,0.859097
69,0.852361
70,0.852110
71,0.887370
72,0.917316
73,0.924596
74,0.910449
75,0.906875
76,0.909318
77,0.903273
78,0.913682
79,0.914867
80,0.882687
81,0.838421
82,0.838383
83,0.868986
84,0.885430
85,0.930210
86,0.910155
87,0.913998
88,0.932357
89,0.917342
90,0.879946
91,0.848696
92,0.843816
93,0.832593
94,0.816537
95,0.783822
96,0.766220
97,0.789040
98,0.797635
99,0.782937
100,0.719163
101,0.724388
102,0.701762
103,0.730273
104,0.791160
105,0.618764
106,0.625917
107,0.634899
108,0.618880
109,0.616875
110,0.587840
111,0.585482
112,0.587037
113,0.544964
114,0.525114
115,0.497781
116,0.456187
117,0.424121
118,0.382000
119,0.356138
120,0.331524
121,0.290228
122,0.262883
123,0.307863
124,0.312729
125,0.296908
126,0.321371
127,0.342870
128,0.326558
129,0.296868
130,0.299043
131,0.303334
132,0.308028
133,0.332047
134,0.336079
135,0.331954
136,0.365952
137,0.403958
138,0.444973
139,0.458249
140,0.490699
141,0.484462
142,0.496733
143,0.499545
144,0.479999
145,0.463260
146,0.434749
147,0.465503
148,0.470473
149,0.454473
150,0.434633
151,0.391799
152,0.368572
153,0.319466
154,0.279574
155,0.448334
156,0.399330
157,0.434712
158,0.432651
159,0.441464
160,0.450141
161,0.447012
162,0.458300
163,0.445456
164,0.480435
165,0.534952
166,0.540005
167,0.579412
168,0.618304
169,0.639073
170,0.649100
171,0.652982
172,0.713388
173,0.756852
174,0.768628
175,0.773826
176,0.828276
177,0.817480
178,0.871017
179,0.885703
180,0.809935
181,0.695420
182,0.687516
183,0.640646
184,0.526950
185,0.518827
186,0.524308
187,0.529887
188,0.508062
189,0.525500
190,0.232900
191,0.197818
192,0.206365
193,0.218910
194,0.215228
195,0.239894
196,0.264264
197,0.273802
198,0.264334
199,0.290876
200,0.298120
201,0.308689
202,0.314454
203,0.328140
204,0.352818
205,0.361076
206,0.357499
207,0.361702
208,0.456006
209,0.472827
210,0.477991
211,0.480167
212,0.463668
213,0.472084
214,0.489564
