metric,value
dist_std_base,0.31509703397750854
dist_std_reg0,0.31509703397750854
dist_std_reg1,0.31509703397750854
rel_pre_mean,0.3344919979572296
rel_pre_std,0.5879586338996887
rel_post_mean,-0.0011385853867977858
rel_post_std,0.6373291015625
retained_high_mean,0.12124238908290863
retained_low_mean,0.8767778873443604
retained_gap,0.7555354982614517
pre_correct_rate,0.2631283347374333
post_correct_rate,0.5591666666666667
directional_align_overall,0.3823184029525247
switch_window,400
switch_pre_correct_rate,0.0
switch_post_correct_rate,0.2
switch_band_correct_rate,0.1
switch_margin_pre,-0.7264401316642761
switch_margin_post,-0.557635486125946
switch_margin_pre_signed,-0.7264401316642761
switch_margin_post_signed,-0.557635486125946
switch_margin_pre_abs,0.7264401316642761
switch_margin_post_abs,0.557635486125946
corr_lambda_regime,0.2611918835134553
corr_gate_regime,-0.2611918835134553
corr_retained_regime,-0.26119188669049703
auc_switch_lambda,0.33440185341196293
auc_switch_gate,0.33440185341196293
auc_switch_rel,0.33440185341196293
retained_gap_switch,0.675164133310318
retained_gap_switch_signed,0.675164133310318
retained_gap_switch_abs,0.675164133310318
peak_delay_lambda,70.0
peak_delay_gate,70.0
peak_delay_rel,70.0
peak_delay_min,70.0
corr_time_lambda_switch,0.8064155438920549
corr_time_gate_switch,-0.806415543892055
corr_time_retained_switch,-0.8064155380430337
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,True
retained_gap_switch_pass,True
switch_band_pass,False
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
