t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.383170
40,0.419339
41,0.431796
42,0.404950
43,0.393879
44,0.425540
45,0.463119
46,0.452095
47,0.429587
48,0.435173
49,0.468626
50,0.499147
51,0.513396
52,0.514937
53,0.526533
54,0.536470
55,0.568409
56,0.570157
57,0.555951
58,0.558036
59,0.590858
60,0.599189
61,0.596390
62,0.560030
63,0.563935
64,0.569344
65,0.577345
66,0.542165
67,0.535308
68,0.585194
69,0.582822
70,0.570630
71,0.551233
72,0.552656
73,0.545138
74,0.541822
75,0.479393
76,0.586074
77,0.568085
78,0.543544
79,0.569717
80,0.523903
81,0.488593
82,0.459802
83,0.450366
84,0.441843
85,0.386632
86,0.356558
87,0.330924
88,0.302266
89,0.285537
90,0.255614
91,0.241349
92,0.257191
93,0.301626
94,0.341799
95,0.294067
96,0.306579
97,0.332631
98,0.369765
99,0.340747
100,0.299564
101,0.261106
102,0.281810
103,0.337365
104,0.341347
105,0.315232
106,0.375909
107,0.425541
108,0.419555
109,0.413506
110,0.360235
111,0.323794
112,0.352175
113,0.371752
114,0.351844
115,0.121701
116,0.163920
117,0.185432
118,0.189895
119,0.220226
120,0.235432
121,0.263335
122,0.287057
123,0.295143
124,0.273666
125,0.295678
126,0.313083
127,0.326195
128,0.330407
129,0.326697
130,0.336889
131,0.341098
132,0.329094
133,0.327611
134,0.322021
135,0.319981
136,0.319869
137,0.289306
138,0.282479
139,0.262626
140,0.261476
141,0.263576
142,0.264019
143,0.257978
144,0.264552
145,0.254380
146,0.248816
147,0.242535
148,0.228531
149,0.230702
150,0.195548
151,0.151204
152,0.159394
153,0.152709
154,0.047399
155,0.371898
156,0.783354
157,0.805101
158,0.773435
159,0.773963
160,0.758852
161,0.744391
162,0.735646
163,0.736991
164,0.742078
165,0.747127
166,0.744328
167,0.769905
168,0.771244
169,0.762223
170,0.760641
171,0.758676
172,0.780542
173,0.803388
174,0.820221
175,0.828357
176,0.823777
177,0.812595
178,0.813823
179,0.818097
180,0.802997
181,0.802325
182,0.789640
183,0.786965
184,0.789394
185,0.760593
186,0.761401
187,0.749512
188,0.736396
189,0.731762
190,0.740381
191,0.725930
192,0.722815
193,0.716374
194,0.726697
195,0.733983
196,0.733393
197,0.719484
198,0.739509
199,0.747078
200,0.741446
201,0.740118
202,0.746801
203,0.765153
204,0.787668
205,0.773934
206,0.783327
207,0.781755
208,0.788565
209,0.791185
210,0.778597
211,0.746534
212,0.750417
213,0.746014
214,0.758887
