metric,value
dist_std_base,0.31732913851737976
dist_std_reg0,0.31732916831970215
dist_std_reg1,0.31732913851737976
rel_pre_mean,0.18584483861923218
rel_pre_std,0.5974489450454712
rel_post_mean,0.17501971125602722
rel_post_std,0.6862478256225586
retained_high_mean,0.10267601907253265
retained_low_mean,0.8696916103363037
retained_gap,0.7670155912637711
pre_correct_rate,0.3178381405768692
post_correct_rate,0.65
directional_align_overall,0.451348182883939
switch_window,400
switch_pre_correct_rate,0.405
switch_post_correct_rate,0.5075
switch_band_correct_rate,0.45625
switch_margin_pre,-0.0683135986328125
switch_margin_post,-0.00014591217041015625
switch_margin_pre_signed,-0.0683135986328125
switch_margin_post_signed,-0.00014591217041015625
switch_margin_pre_abs,0.0683135986328125
switch_margin_post_abs,0.00014591217041015625
corr_lambda_regime,0.008362722454342577
corr_gate_regime,-0.008362722454342577
corr_retained_regime,-0.00836272120996744
auc_switch_lambda,0.5176101465509194
auc_switch_gate,0.5176101465509194
auc_switch_rel,0.5176101465509194
retained_gap_switch,0.035995811223983765
retained_gap_switch_signed,0.035995811223983765
retained_gap_switch_abs,0.035995811223983765
peak_delay_lambda,129.0
peak_delay_gate,129.0
peak_delay_rel,129.0
peak_delay_min,129.0
corr_time_lambda_switch,0.27272020009312103
corr_time_gate_switch,-0.27272020009312103
corr_time_retained_switch,-0.2727201992965412
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,True
retained_gap_switch_pass,False
switch_band_pass,False
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
