metric,value
dist_std_base,0.2925075888633728
dist_std_reg0,0.2925075888633728
dist_std_reg1,0.2925075888633728
rel_pre_mean,0.2878434956073761
rel_pre_std,0.6705381870269775
rel_post_mean,0.2915172278881073
rel_post_std,0.4282044768333435
retained_high_mean,0.24961522221565247
retained_low_mean,0.8919370770454407
retained_gap,0.6423218548297882
pre_correct_rate,0.26386933258237116
post_correct_rate,0.7620833333333333
directional_align_overall,0.46479583263317087
switch_window,100
switch_pre_correct_rate,0.76
switch_post_correct_rate,0.84
switch_band_correct_rate,0.8
switch_margin_pre,0.5325504541397095
switch_margin_post,0.2797103226184845
switch_margin_pre_signed,0.5325504541397095
switch_margin_post_signed,0.2797103226184845
switch_margin_pre_abs,0.5325504541397095
switch_margin_post_abs,0.2797103226184845
corr_lambda_regime,-0.0030805905153818386
corr_gate_regime,0.0030805905153818607
corr_retained_regime,0.00308057901980662
auc_switch_lambda,0.43016509433962263
auc_switch_gate,0.43016509433962263
auc_switch_rel,0.43016509433962263
retained_gap_switch,-0.42708495259284973
retained_gap_switch_signed,-0.42708495259284973
retained_gap_switch_abs,0.42708495259284973
peak_delay_lambda,25.0
peak_delay_gate,25.0
peak_delay_rel,25.0
peak_delay_min,25.0
corr_time_lambda_switch,-0.6539255979329919
corr_time_gate_switch,0.6539255979329919
corr_time_retained_switch,0.6539255986678882
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,50.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,True
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
