t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.240692
40,0.221951
41,0.207663
42,0.214336
43,0.212392
44,0.235443
45,0.252665
46,0.259163
47,0.283965
48,0.278728
49,0.325965
50,0.332032
51,0.341363
52,0.310999
53,0.293468
54,0.269506
55,0.231186
56,0.222806
57,0.228414
58,0.268275
59,0.259371
60,0.274062
61,0.282377
62,0.287943
63,0.263972
64,0.255590
65,0.238747
66,0.239525
67,0.218566
68,0.219362
69,0.248993
70,0.276955
71,0.268632
72,0.265412
73,0.256477
74,0.244566
75,0.223661
76,0.214848
77,0.218003
78,0.223842
79,0.257910
80,0.270055
81,0.258358
82,0.239551
83,0.275867
84,0.290207
85,0.333108
86,0.358422
87,0.328222
88,0.276249
89,0.700637
90,0.691210
91,0.661467
92,0.674543
93,0.695295
94,0.723557
95,0.729087
96,0.718875
97,0.721649
98,0.740881
99,0.767955
100,0.751144
101,0.745823
102,0.751609
103,0.745002
104,0.754548
105,0.733329
106,0.737183
107,0.732098
108,0.701765
109,0.675289
110,0.649394
111,0.681921
112,0.672878
113,0.642143
114,0.630992
115,0.616409
116,0.634748
117,0.647096
118,0.625391
119,0.600564
120,0.577964
121,0.609207
122,0.603826
123,0.580762
124,0.605490
125,0.614907
126,0.649926
127,0.625616
128,0.630809
129,0.609581
130,0.680778
131,0.689523
132,0.693542
133,0.671496
134,0.651601
135,0.661257
136,0.677899
137,0.608878
138,0.529083
139,0.486329
140,0.548330
141,0.617087
142,0.647193
143,0.650934
144,0.675981
145,0.696873
146,0.698702
147,0.689847
148,0.667625
149,0.702581
150,0.709365
151,0.719104
152,0.687051
153,0.722091
154,0.702376
155,0.649328
156,0.634695
157,0.628909
158,0.627045
159,0.625628
160,0.616300
161,0.580038
162,0.593855
163,0.622898
164,0.663233
165,0.677111
166,0.663314
167,0.667018
168,0.677394
169,0.702710
170,0.716758
171,0.688415
172,0.714924
173,0.728953
174,0.734338
175,0.705703
176,0.725102
177,0.719506
178,0.714811
179,0.725613
180,0.708970
181,0.671337
182,0.651738
183,0.676971
184,0.686480
185,0.697912
186,0.698861
187,0.676121
188,0.690428
189,1.000000
190,1.000000
191,1.000000
192,1.000000
193,1.000000
194,1.000000
195,1.000000
196,1.000000
197,1.000000
198,1.000000
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,1.000000
204,1.000000
205,1.000000
206,1.000000
207,1.000000
208,1.000000
209,1.000000
210,1.000000
211,1.000000
212,1.000000
213,1.000000
214,1.000000
