t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.240425
30,0.198525
31,0.227216
32,0.255052
33,0.219624
34,0.262453
35,0.273521
36,0.289499
37,0.311622
38,0.311759
39,0.319937
40,0.322662
41,0.325286
42,0.319938
43,0.283476
44,0.266456
45,0.238759
46,0.156470
47,0.141047
48,0.152619
49,0.188821
50,0.202058
51,0.254129
52,0.223381
53,0.194655
54,0.185485
55,0.147476
56,0.157777
57,0.180516
58,0.211416
59,0.201949
60,0.218987
61,0.231535
62,0.241870
63,0.259045
64,0.253756
65,0.191206
66,0.131763
67,0.116838
68,0.134673
69,0.169554
70,0.234358
71,0.213339
72,0.209453
73,0.225002
74,0.213352
75,0.209412
76,0.217473
77,0.154519
78,0.108306
79,0.749427
80,0.761534
81,0.729167
82,0.730671
83,0.748255
84,0.774091
85,0.774658
86,0.715684
87,0.728073
88,0.742086
89,0.794867
90,0.760866
91,0.743208
92,0.765816
93,0.763393
94,0.787359
95,0.777564
96,0.762731
97,0.753760
98,0.729813
99,0.736925
100,0.710949
101,0.748730
102,0.733692
103,0.698795
104,0.697783
105,0.676504
106,0.687173
107,0.682973
108,0.654466
109,0.604395
110,0.573552
111,0.583238
112,0.594971
113,0.606688
114,0.610726
115,0.615563
116,0.674951
117,0.660049
118,0.639179
119,0.608956
120,0.586676
121,0.623207
122,0.603672
123,0.554823
124,0.598277
125,0.582836
126,0.591357
127,0.605108
128,0.605416
129,0.390224
130,0.438309
131,0.523391
132,0.640287
133,0.639885
134,0.633620
135,0.660152
136,0.631245
137,0.615806
138,0.599951
139,0.603826
140,0.618024
141,0.653032
142,0.652937
143,0.664632
144,0.720568
145,0.750835
146,0.741341
147,0.730379
148,0.712087
149,0.715704
150,0.725649
151,0.714731
152,0.695717
153,0.755786
154,0.719825
155,0.670178
156,0.673804
157,0.648241
158,0.637796
159,0.670592
160,0.685549
161,0.617870
162,0.594301
163,0.591462
164,0.632891
165,0.646071
166,0.684730
167,0.703923
168,0.715680
169,0.733071
170,0.743219
171,0.722667
172,0.737164
173,0.741970
174,0.732411
175,0.686527
176,0.672223
177,0.645064
178,0.643928
179,1.000000
180,1.000000
181,1.000000
182,1.000000
183,1.000000
184,1.000000
185,1.000000
186,1.000000
187,1.000000
188,1.000000
189,1.000000
190,1.000000
191,1.000000
192,1.000000
193,1.000000
194,1.000000
195,1.000000
196,1.000000
197,1.000000
198,1.000000
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,1.000000
204,1.000000
205,1.000000
206,1.000000
207,1.000000
208,1.000000
209,1.000000
210,1.000000
211,0.992615
212,0.914687
213,0.883978
214,0.875627
