metric,value
dist_std_base,0.004996869713068008
dist_std_reg0,0.015001129359006882
dist_std_reg1,0.015001129359006882
rel_pre_mean,0.016879087314009666
rel_pre_std,0.027443252503871918
rel_post_mean,-0.0012267366982996464
rel_post_std,0.03036489337682724
retained_high_mean,0.1406957507133484
retained_low_mean,0.8709400296211243
retained_gap,0.7302442789077759
pre_correct_rate,0.23120247817516193
post_correct_rate,0.5333333333333333
directional_align_overall,0.35304990757855825
switch_window,200
switch_pre_correct_rate,0.0
switch_post_correct_rate,0.24
switch_band_correct_rate,0.12
switch_margin_pre,-0.033114612102508545
switch_margin_post,-0.011102365329861641
corr_lambda_regime,0.29604336519944224
corr_gate_regime,-0.2960433651994422
corr_retained_regime,-0.2960433658485746
auc_switch_lambda,0.32554861306674177
auc_switch_gate,0.32554861306674177
auc_switch_rel,0.32554861306674177
retained_gap_switch,0.4785829186439514
peak_delay_lambda,70.0
peak_delay_gate,70.0
peak_delay_rel,70.0
corr_time_lambda_switch,0.7223070105582762
corr_time_gate_switch,-0.7223070105582761
corr_time_retained_switch,-0.7223070130719885
switch_margin_pass,False
peak_delay_pass,True
retained_gap_switch_pass,True
switch_band_pass,False
directional_align_pass,False
pass_core_checks_v2,False
pass_core_checks_v3,False
