metric,value
dist_std_base,0.2925075888633728
dist_std_reg0,0.2925075888633728
dist_std_reg1,0.2925075888633728
rel_pre_mean,0.3073747754096985
rel_pre_std,0.505020022392273
rel_post_mean,0.2626190185546875
rel_post_std,0.6856118440628052
retained_high_mean,0.24961522221565247
retained_low_mean,0.8919370770454407
retained_gap,0.6423218548297882
pre_correct_rate,0.22557026189805687
post_correct_rate,0.7054166666666667
directional_align_overall,0.41908922870105864
switch_window,200
switch_pre_correct_rate,0.31
switch_post_correct_rate,1.0
switch_band_correct_rate,0.655
switch_margin_pre,-0.11256640404462814
switch_margin_post,0.7551146149635315
switch_margin_pre_signed,-0.11256640404462814
switch_margin_post_signed,0.7551146149635315
switch_margin_pre_abs,0.11256640404462814
switch_margin_post_abs,0.7551146149635315
corr_lambda_regime,0.03752952404816262
corr_gate_regime,-0.03752952404816262
corr_retained_regime,-0.03752951841715606
auc_switch_lambda,0.5303136440439313
auc_switch_gate,0.5303136440439313
auc_switch_rel,0.5303136440439313
retained_gap_switch,-0.33785051107406616
retained_gap_switch_signed,-0.33785051107406616
retained_gap_switch_abs,0.33785051107406616
peak_delay_lambda,151.0
peak_delay_gate,151.0
peak_delay_rel,151.0
peak_delay_min,151.0
corr_time_lambda_switch,-0.39324777358546786
corr_time_gate_switch,0.393247773585468
corr_time_retained_switch,0.39324777377234643
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,100.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
