metric,value
dist_std_base,0.31509703397750854
dist_std_reg0,0.31509703397750854
dist_std_reg1,0.31509703397750854
rel_pre_mean,0.1797647625207901
rel_pre_std,0.7293173670768738
rel_post_mean,0.22843796014785767
rel_post_std,0.4424707889556885
retained_high_mean,0.12124238908290863
retained_low_mean,0.8767778873443604
retained_gap,0.7555354982614517
pre_correct_rate,0.37124403257511934
post_correct_rate,0.7195833333333334
directional_align_overall,0.5114913605099816
switch_window,400
switch_pre_correct_rate,0.825
switch_post_correct_rate,0.5725
switch_band_correct_rate,0.69875
switch_margin_pre,0.5014939904212952
switch_margin_post,-0.017627792432904243
switch_margin_pre_signed,0.5014939904212952
switch_margin_post_signed,-0.017627792432904243
switch_margin_pre_abs,0.5014939904212952
switch_margin_post_abs,0.017627792432904243
corr_lambda_regime,-0.037878098798282564
corr_gate_regime,0.03787809879828257
corr_retained_regime,0.03787808512205675
auc_switch_lambda,0.448201230927642
auc_switch_gate,0.448201230927642
auc_switch_rel,0.448201230927642
retained_gap_switch,-0.2544157803058624
retained_gap_switch_signed,-0.2544157803058624
retained_gap_switch_abs,0.2544157803058624
peak_delay_lambda,311.0
peak_delay_gate,311.0
peak_delay_rel,311.0
peak_delay_min,311.0
corr_time_lambda_switch,-0.4043607542977449
corr_time_gate_switch,0.4043607542977449
corr_time_retained_switch,0.4043607498818101
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,200.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,False
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
