t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.883497
50,0.959848
51,0.947661
52,1.000000
53,0.999610
54,1.000000
55,1.000000
56,1.000000
57,1.000000
58,1.000000
59,1.000000
60,1.000000
61,1.000000
62,1.000000
63,1.000000
64,1.000000
65,1.000000
66,1.000000
67,1.000000
68,1.000000
69,1.000000
70,1.000000
71,1.000000
72,1.000000
73,1.000000
74,1.000000
75,1.000000
76,1.000000
77,1.000000
78,1.000000
79,1.000000
80,1.000000
81,1.000000
82,1.000000
83,1.000000
84,1.000000
85,1.000000
86,1.000000
87,1.000000
88,1.000000
89,1.000000
90,1.000000
91,1.000000
92,1.000000
93,1.000000
94,1.000000
95,1.000000
96,1.000000
97,1.000000
98,1.000000
99,1.000000
100,1.000000
101,0.996814
102,0.974892
103,0.955402
104,1.000000
105,0.943480
106,0.951146
107,0.962453
108,0.958636
109,0.971030
110,0.949448
111,0.945872
112,0.946153
113,0.916767
114,0.909237
115,0.860881
116,0.814070
117,0.783035
118,0.750609
119,0.728033
120,0.704250
121,0.665964
122,0.638764
123,0.685445
124,0.685818
125,0.670915
126,0.699568
127,0.718585
128,0.707558
129,0.677302
130,0.681335
131,0.686106
132,0.681084
133,0.702521
134,0.701800
135,0.697611
136,0.722694
137,0.747257
138,0.797251
139,0.816837
140,0.849390
141,0.841048
142,0.850949
143,0.850324
144,0.822220
145,0.807142
146,0.784825
147,0.829997
148,0.834246
149,0.822919
150,0.798416
151,0.765794
152,0.740737
153,0.690396
154,0.641231
155,0.787552
156,0.671960
157,0.683102
158,0.677597
159,0.681009
160,0.678113
161,0.678314
162,0.685691
163,0.686274
164,0.730251
165,0.793968
166,0.809737
167,0.843798
168,0.873297
169,0.899144
170,0.912182
171,0.900908
172,0.944495
173,0.980534
174,1.000000
175,1.000000
176,1.000000
177,1.000000
178,1.000000
179,1.000000
180,1.000000
181,1.000000
182,1.000000
183,1.000000
184,0.904416
185,0.902085
186,0.909388
187,0.906575
188,0.888584
189,0.905127
190,0.594944
191,0.549614
192,0.544827
193,0.557338
194,0.549978
195,0.560240
196,0.565962
197,0.558242
198,0.549152
199,0.566010
200,0.557456
201,0.547192
202,0.542597
203,0.557535
204,0.573449
205,0.562822
206,0.540927
207,0.543714
208,0.627670
209,0.634260
210,0.625717
211,0.612155
212,0.596133
213,0.608711
214,0.617027
