t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.038392
50,0.000000
51,0.000000
52,0.000000
53,0.000000
54,0.054974
55,0.124418
56,0.112910
57,0.104288
58,0.147675
59,0.262752
60,0.305374
61,0.309653
62,0.342405
63,0.388965
64,0.423065
65,0.404245
66,0.414210
67,0.434767
68,0.470519
69,0.463865
70,0.456009
71,0.457552
72,0.502284
73,0.533468
74,0.571173
75,0.585950
76,0.588337
77,0.606892
78,0.613800
79,0.629666
80,0.640542
81,0.628125
82,0.611198
83,0.611443
84,0.620516
85,0.587717
86,0.564581
87,0.540732
88,0.575576
89,0.545589
90,0.532469
91,0.498725
92,0.487625
93,0.482601
94,0.482798
95,0.480766
96,0.464480
97,0.441732
98,0.443526
99,0.480903
100,0.488505
101,0.465166
102,0.458963
103,0.417035
104,0.443869
105,0.362188
106,0.369443
107,0.343319
108,0.368062
109,0.397559
110,0.400684
111,0.380051
112,0.371689
113,0.391681
114,0.391178
115,0.408342
116,0.421054
117,0.453598
118,0.481817
119,0.533504
120,0.552791
121,0.527199
122,0.498292
123,0.497250
124,0.480443
125,0.462360
126,0.432432
127,0.445733
128,0.431888
129,0.402732
130,0.427019
131,0.432084
132,0.444785
133,0.450697
134,0.448066
135,0.456783
136,0.470359
137,0.477856
138,0.467775
139,0.507076
140,0.502464
141,0.520271
142,0.514242
143,0.520138
144,0.514983
145,0.515205
146,0.497962
147,0.506930
148,0.512742
149,0.518012
150,0.500638
151,0.509400
152,0.497623
153,0.587212
154,0.595212
155,0.664916
156,0.661978
157,0.727242
158,0.710596
159,0.686116
160,0.682668
161,0.680393
162,0.668146
163,0.652564
164,0.646845
165,0.653108
166,0.593504
167,0.542317
168,0.523322
169,0.529773
170,0.499076
171,0.507726
172,0.502318
173,0.473300
174,0.472040
175,0.486077
176,0.501286
177,0.495041
178,0.505065
179,0.520275
180,0.516832
181,0.519801
182,0.525451
183,0.511572
184,0.512769
185,0.520780
186,0.520179
187,0.525412
188,0.530509
189,0.528191
190,0.527255
191,0.519424
192,0.504156
193,0.526692
194,0.527670
195,0.526966
196,0.535020
197,0.557532
198,0.536199
199,0.535036
200,0.575550
201,0.557910
202,0.593076
203,0.583014
204,0.582612
205,0.577733
206,0.581121
207,0.598234
208,0.598917
209,0.610815
210,0.623332
211,0.624810
212,0.516528
213,0.541719
214,0.537294
