metric,value
dist_std_base,0.31509703397750854
dist_std_reg0,0.31509703397750854
dist_std_reg1,0.31509703397750854
rel_pre_mean,0.20101702213287354
rel_pre_std,0.5859041213989258
rel_post_mean,0.19690491259098053
rel_post_std,0.6906885504722595
retained_high_mean,0.12124237418174744
retained_low_mean,0.8767778873443604
retained_gap,0.7555355131626129
pre_correct_rate,0.3235046335299073
post_correct_rate,0.64875
directional_align_overall,0.4544539506794162
switch_window,100
switch_pre_correct_rate,0.74
switch_post_correct_rate,1.0
switch_band_correct_rate,0.87
switch_margin_pre,0.46368420124053955
switch_margin_post,0.7564839124679565
switch_margin_pre_signed,0.46368420124053955
switch_margin_post_signed,0.7564839124679565
switch_margin_pre_abs,0.46368420124053955
switch_margin_post_abs,0.7564839124679565
corr_lambda_regime,0.003200094397913469
corr_gate_regime,-0.0032000943979134757
corr_retained_regime,-0.003200091479327015
auc_switch_lambda,0.5278906908171862
auc_switch_gate,0.5278906908171862
auc_switch_rel,0.5278906908171862
retained_gap_switch,-0.6415616869926453
retained_gap_switch_signed,-0.6415616869926453
retained_gap_switch_abs,0.6415616869926453
peak_delay_lambda,26.0
peak_delay_gate,26.0
peak_delay_rel,26.0
peak_delay_min,26.0
corr_time_lambda_switch,-0.8694391660230959
corr_time_gate_switch,0.8694391660230959
corr_time_retained_switch,0.8694391691025384
directional_align_abs_thr,0.58
switch_band_abs_thr,0.6
switch_margin_abs_thr,0.0
peak_delay_abs_thr,50.0
retained_gap_switch_abs_thr,0.1
switch_margin_pass,True
peak_delay_pass,True
retained_gap_switch_pass,True
switch_band_pass,True
directional_align_pass,False
abs_pass_all,False
pass_core_checks_v2,False
pass_core_checks_v3_abs,False
pass_core_checks_v3,False
