t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.708230
50,0.727422
51,0.721366
52,0.721425
53,0.766484
54,0.789145
55,0.797160
56,0.807734
57,0.862287
58,0.866644
59,0.869388
60,0.851468
61,0.821553
62,0.859791
63,0.830332
64,0.884523
65,0.843958
66,0.836147
67,0.826470
68,0.802148
69,0.777387
70,0.765144
71,0.745530
72,0.722615
73,0.687396
74,0.664916
75,0.592157
76,0.565029
77,0.531698
78,0.560912
79,0.550559
80,0.524739
81,0.499899
82,0.526470
83,0.548333
84,0.532086
85,0.468113
86,0.426704
87,0.390267
88,0.392741
89,0.380980
90,0.367291
91,0.349451
92,0.333742
93,0.321417
94,0.309117
95,0.267272
96,0.239432
97,0.228266
98,0.227820
99,0.166680
100,0.064788
101,0.022154
102,0.005428
103,0.000000
104,0.000000
105,0.000000
106,0.000000
107,0.000000
108,0.000000
109,0.000000
110,0.000000
111,0.000000
112,0.000000
113,0.000000
114,0.000000
115,0.000000
116,0.000000
117,0.000000
118,0.000000
119,0.000000
120,0.000000
121,0.000000
122,0.000000
123,0.000000
124,0.021795
125,0.078192
126,0.106665
127,0.165706
128,0.041625
129,0.000000
130,0.000000
131,0.000000
132,0.029573
133,0.026948
134,0.040632
135,0.020778
136,0.061161
137,0.103720
138,0.142110
139,0.163744
140,0.226798
141,0.288454
142,0.358482
143,0.410690
144,0.419875
145,0.457974
146,0.512195
147,0.559126
148,0.569265
149,0.809714
150,0.800266
151,0.784416
152,0.726753
153,0.717012
154,0.674100
155,0.665944
156,0.655484
157,0.654337
158,0.688762
159,0.730019
160,0.819949
161,0.832472
162,0.848297
163,0.871255
164,0.925789
165,0.971486
166,0.978097
167,0.963844
168,0.941732
169,0.937395
170,0.958646
171,0.936601
172,0.927171
173,0.967816
174,0.934301
175,0.918985
176,0.906754
177,0.897393
178,0.909319
179,0.938636
180,0.965188
181,0.996057
182,1.000000
183,1.000000
184,1.000000
185,0.985696
186,1.000000
187,1.000000
188,1.000000
189,1.000000
190,1.000000
191,1.000000
192,1.000000
193,1.000000
194,1.000000
195,1.000000
196,1.000000
197,1.000000
198,1.000000
199,1.000000
200,1.000000
201,1.000000
202,1.000000
203,1.000000
204,1.000000
205,1.000000
206,1.000000
207,1.000000
208,1.000000
209,1.000000
210,1.000000
211,1.000000
212,1.000000
213,1.000000
214,1.000000
