t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.000000
40,0.000000
41,0.000000
42,0.000000
43,0.000000
44,0.000000
45,0.000000
46,0.000000
47,0.000000
48,0.000000
49,0.005557
50,0.005873
51,0.022982
52,0.039528
53,0.021938
54,0.033806
55,0.051268
56,0.065953
57,0.064430
58,0.059401
59,0.062359
60,0.063858
61,0.068179
62,0.036260
63,0.063218
64,0.048282
65,0.058033
66,0.051191
67,0.038291
68,0.028796
69,0.032828
70,0.125111
71,0.099630
72,0.060627
73,0.067497
74,0.077339
75,0.110342
76,0.111444
77,0.135574
78,0.266134
79,0.231536
80,0.304809
81,0.323460
82,0.311388
83,0.319158
84,0.307998
85,0.385969
86,0.377749
87,0.383873
88,0.393166
89,0.396821
90,0.384572
91,0.378044
92,0.401885
93,0.439764
94,0.467541
95,0.447493
96,0.456458
97,0.458292
98,0.431393
99,0.518012
100,0.500638
101,0.509400
102,0.497623
103,0.587212
104,0.595212
105,0.664916
106,0.661978
107,0.727242
108,0.710596
109,0.686116
110,0.682668
111,0.680393
112,0.668146
113,0.652564
114,0.646845
115,0.653108
116,0.593504
117,0.542317
118,0.523322
119,0.529773
120,0.499076
121,0.507726
122,0.502318
123,0.473300
124,0.472040
125,0.486077
126,0.501286
127,0.495041
128,0.505065
129,0.520275
130,0.516832
131,0.519801
132,0.525451
133,0.511572
134,0.512769
135,0.520780
136,0.520179
137,0.525412
138,0.530509
139,0.528191
140,0.527255
141,0.519424
142,0.504156
143,0.526692
144,0.527670
145,0.526966
146,0.535020
147,0.557532
148,0.536199
149,0.561592
150,0.554300
151,0.536213
152,0.509786
153,0.557506
154,0.577665
155,0.663764
156,0.678120
157,0.666743
158,0.667887
159,0.691565
160,0.671485
161,0.661461
162,0.639848
163,0.577392
164,0.579910
165,0.570949
166,0.553093
167,0.533270
168,0.531990
169,0.552916
170,0.575161
171,0.546955
172,0.540446
173,0.541640
174,0.527968
175,0.540397
176,0.566522
177,0.549079
178,0.548027
179,0.532661
180,0.556512
181,0.545079
182,0.551995
183,0.579969
184,0.599770
185,0.606538
186,0.591434
187,0.586744
188,0.594955
189,0.589636
190,0.520916
191,0.502580
192,0.507792
193,0.514586
194,0.515941
195,0.504046
196,0.493568
197,0.504171
198,0.531688
199,0.480903
200,0.488505
201,0.465166
202,0.458963
203,0.417035
204,0.443869
205,0.362188
206,0.369443
207,0.343319
208,0.368062
209,0.397559
210,0.400684
211,0.380051
212,0.371689
213,0.391681
214,0.391178
