t,retained_ratio
0,0.000000
1,0.000000
2,0.000000
3,0.000000
4,0.000000
5,0.000000
6,0.000000
7,0.000000
8,0.000000
9,0.000000
10,0.000000
11,0.000000
12,0.000000
13,0.000000
14,0.000000
15,0.000000
16,0.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,0.000000
30,0.000000
31,0.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,0.709365
40,0.719104
41,0.687051
42,0.722091
43,0.702376
44,0.649328
45,0.634695
46,0.628909
47,0.627045
48,0.625628
49,0.616300
50,0.580038
51,0.593855
52,0.622898
53,0.663233
54,0.677111
55,0.663314
56,0.667018
57,0.677394
58,0.702710
59,0.716758
60,0.688415
61,0.714924
62,0.728953
63,0.734338
64,0.705703
65,0.725102
66,0.719506
67,0.714811
68,0.725613
69,0.708970
70,0.671337
71,0.651738
72,0.676971
73,0.686480
74,0.697912
75,0.698861
76,0.676121
77,0.690428
78,0.673426
79,0.657997
80,0.619119
81,0.616905
82,0.595436
83,0.627503
84,0.676901
85,0.648387
86,0.647472
87,0.669689
88,0.668005
89,0.657121
90,0.626950
91,0.625498
92,0.602432
93,0.614569
94,0.630857
95,0.472645
96,0.465388
97,0.447291
98,0.426807
99,0.419068
100,0.388930
101,0.392410
102,0.378316
103,0.370091
104,0.383497
105,0.393919
106,0.402623
107,0.387313
108,0.374694
109,0.371981
110,0.379176
111,0.357574
112,0.321838
113,0.340565
114,0.293572
115,0.233686
116,0.251436
117,0.270672
118,0.241833
119,0.222454
120,0.232654
121,0.250144
122,0.274950
123,0.304125
124,0.339079
125,0.387666
126,0.377261
127,0.397596
128,0.435138
129,0.442628
130,0.447220
131,0.404794
132,0.399561
133,0.361741
134,0.306640
135,0.446121
136,0.465562
137,0.494691
138,0.517182
139,0.509547
140,0.509289
141,0.493818
142,0.481126
143,0.475985
144,0.478532
145,0.466571
146,0.448445
147,0.465995
148,0.480840
149,0.481418
150,0.478443
151,0.486564
152,0.533228
153,0.516341
154,0.532430
155,0.592835
156,0.628639
157,0.656485
158,0.686549
159,0.702555
160,0.722959
161,0.729952
162,0.739775
163,0.749688
164,0.724909
165,0.707146
166,0.662197
167,0.618566
168,0.622372
169,0.624102
170,0.552310
171,0.456307
172,0.452896
173,0.425350
174,0.364285
175,0.372895
176,0.395440
177,0.406067
178,0.381278
179,0.389154
180,0.157675
181,0.117371
182,0.118455
183,0.128112
184,0.128528
185,0.141144
186,0.138667
187,0.143132
188,0.195048
189,0.209041
190,0.219427
191,0.220023
192,0.216036
193,0.224095
194,0.243689
195,0.306020
196,0.301109
197,0.294438
198,0.304279
199,0.324820
200,0.371383
201,0.388209
202,0.372047
203,0.369523
204,0.394363
205,0.406227
206,0.395639
207,0.385313
208,0.385503
209,0.418198
210,0.382224
211,0.376386
212,0.345299
213,0.317037
214,0.325802
